Kommune;År;Boligbebyggelse;Fritidsbebyggelse;Bebygd område for landbruk og fiske;Næring. offentlig og privat tjenesteyting;Undervisning og barnehage;Helse- og sosialinstitusjoner;Kultur og religiøse aktiviteter;Transport. telekommunikasjon og teknisk infrastruktur;Beredskapstjenester og Forsvaret;Grønne områder. idretts- og sportsområder;Uklassifisert bebyggelse og anlegg;Jordbruksareal;Skog;Åpen fastmark;Våtmark;Bart fjell. grus- og blokkmark;Varig snø. is og bre;Ferskvann;Uklassifisert ubebygd område
5039 Verran (2018-2019);2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5039 Verran (2018-2019);2018;1.05;0.77;0.51;0.60;0.04;0.02;0.03;2.63;0.00;0.04;0.17;12.61;254.93;202.84;79.76;0.61;0.00;45.06;0.00
5039 Verran (2018-2019);2019;1.06;0.77;0.51;0.60;0.03;0.02;0.03;2.65;0.00;0.04;0.17;12.62;254.77;202.81;79.65;0.61;0.00;45.33;0.00
5039 Verran (2018-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5040 Namdalseid (2018-2019);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5040 Namdalseid (2018-2019);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5040 Namdalseid (2018-2019);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5040 Namdalseid (2018-2019);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5040 Namdalseid (2018-2019);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5040 Namdalseid (2018-2019);2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5040 Namdalseid (2018-2019);2018;0.69;0.34;0.91;0.33;0.01;0.01;0.02;4.29;0.00;0.09;0.10;31.96;406.62;197.04;84.99;5.02;0.00;37.10;0.00
5040 Namdalseid (2018-2019);2019;0.69;0.34;0.92;0.33;0.01;0.01;0.02;4.32;0.00;0.09;0.10;32.14;406.36;197.01;85.00;5.02;0.00;37.16;0.00
5040 Namdalseid (2018-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5041 Snåase - Snåsa;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5041 Snåase - Snåsa;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5041 Snåase - Snåsa;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5041 Snåase - Snåsa;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5041 Snåase - Snåsa;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5041 Snåase - Snåsa;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5041 Snåase - Snåsa;2018;0.80;0.31;1.43;0.43;0.06;0.02;0.04;5.43;0.00;0.07;0.10;39.10;830.60;996.05;247.66;20.69;0.00;199.89;0.00
5041 Snåase - Snåsa;2019;0.80;0.31;1.42;0.42;0.06;0.02;0.04;5.40;0.03;0.07;0.10;39.11;830.53;996.05;247.57;20.69;0.00;200.04;0.00
5041 Snåase - Snåsa;2020;0.79;0.35;1.37;0.38;0.06;0.03;0.04;5.36;0.03;0.07;0.23;39.83;830.02;994.86;247.29;20.68;0.00;201.30;0.00
5042 Lierne;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5042 Lierne;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5042 Lierne;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5042 Lierne;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5042 Lierne;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5042 Lierne;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5042 Lierne;2018;0.62;0.90;0.79;0.86;0.02;0.01;0.02;6.48;0.00;0.18;0.15;16.58;1076.19;1054.83;415.81;52.76;0.00;335.48;0.01
5042 Lierne;2019;0.63;0.91;0.79;0.86;0.02;0.01;0.02;6.52;0.00;0.18;0.15;16.63;1076.22;1054.92;415.88;52.80;0.00;335.14;0.01
5042 Lierne;2020;0.64;0.94;0.78;0.88;0.02;0.01;0.02;6.53;0.00;0.18;0.15;16.67;1076.13;1054.72;415.87;52.79;0.00;335.36;0.01
5043 Raarvihke - Røyrvik;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5043 Raarvihke - Røyrvik;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5043 Raarvihke - Røyrvik;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5043 Raarvihke - Røyrvik;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5043 Raarvihke - Røyrvik;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5043 Raarvihke - Røyrvik;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5043 Raarvihke - Røyrvik;2018;0.18;0.32;0.24;0.26;0.01;0.01;0.01;2.01;0.00;0.12;0.06;4.95;402.36;756.87;116.74;56.58;0.12;254.23;0.00
5043 Raarvihke - Røyrvik;2019;0.18;0.32;0.24;0.26;0.01;0.01;0.01;2.00;0.00;0.12;0.06;4.95;402.22;752.20;116.71;56.57;0.12;254.59;0.00
5043 Raarvihke - Røyrvik;2020;0.18;0.33;0.24;0.26;0.01;0.01;0.01;2.00;0.00;0.12;0.07;5.10;401.18;747.09;116.70;56.57;0.12;254.78;0.00
5044 Namsskogan;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5044 Namsskogan;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5044 Namsskogan;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5044 Namsskogan;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5044 Namsskogan;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5044 Namsskogan;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5044 Namsskogan;2018;0.57;0.25;0.29;0.56;0.02;0.00;0.03;4.09;0.00;0.06;0.08;7.35;473.07;716.66;105.34;42.53;0.00;66.27;0.00
5044 Namsskogan;2019;0.57;0.25;0.29;0.56;0.02;0.00;0.03;4.10;0.00;0.06;0.08;7.35;473.06;716.64;105.33;42.53;0.00;66.30;0.00
5044 Namsskogan;2020;0.52;0.26;0.24;0.64;0.02;0.01;0.02;4.01;0.00;0.09;0.11;7.46;473.14;716.40;105.12;42.51;0.00;66.59;0.00
5045 Grong;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5045 Grong;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5045 Grong;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5045 Grong;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5045 Grong;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5045 Grong;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5045 Grong;2018;0.99;0.35;0.74;0.46;0.05;0.01;0.02;5.31;0.00;0.17;0.09;22.17;576.17;360.37;109.82;18.42;0.00;41.02;0.00
5045 Grong;2019;0.99;0.36;0.75;0.45;0.05;0.01;0.02;5.33;0.00;0.17;0.09;22.16;576.12;360.36;109.82;18.42;0.00;41.05;0.00
5045 Grong;2020;0.95;0.34;0.66;0.47;0.05;0.01;0.02;5.25;0.00;0.18;0.22;22.16;576.29;359.79;109.62;18.42;0.00;41.72;0.00
5046 Høylandet;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5046 Høylandet;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5046 Høylandet;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5046 Høylandet;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5046 Høylandet;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5046 Høylandet;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5046 Høylandet;2018;0.42;0.20;0.81;0.25;0.01;0.01;0.01;2.51;0.00;0.09;0.06;19.47;290.11;264.28;66.07;56.49;0.00;53.61;0.00
5046 Høylandet;2019;0.42;0.21;0.81;0.25;0.01;0.01;0.01;2.51;0.00;0.09;0.06;19.58;289.98;264.29;66.07;56.49;0.00;53.62;0.00
5046 Høylandet;2020;0.43;0.21;0.81;0.25;0.01;0.01;0.01;2.51;0.00;0.10;0.06;19.63;289.89;264.31;66.07;56.49;0.00;53.62;0.00
5047 Overhalla;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5047 Overhalla;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5047 Overhalla;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5047 Overhalla;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5047 Overhalla;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5047 Overhalla;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5047 Overhalla;2018;1.40;0.20;1.40;0.75;0.05;0.03;0.04;4.43;0.00;0.25;0.15;46.62;373.28;197.56;56.09;4.44;0.00;43.10;0.00
5047 Overhalla;2019;1.43;0.21;1.43;0.88;0.06;0.02;0.04;4.32;0.01;0.25;0.15;46.62;373.24;197.41;56.09;4.44;0.00;43.19;0.00
5047 Overhalla;2020;1.39;0.23;1.37;0.92;0.07;0.02;0.04;4.29;0.01;0.28;0.33;46.97;374.72;196.86;54.60;4.42;0.00;43.26;0.00
5048 Fosnes (2018-2019);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5048 Fosnes (2018-2019);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5048 Fosnes (2018-2019);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5048 Fosnes (2018-2019);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5048 Fosnes (2018-2019);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5048 Fosnes (2018-2019);2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5048 Fosnes (2018-2019);2018;0.27;0.17;0.39;0.12;0.01;0.01;0.01;1.94;0.00;0.06;0.06;10.80;207.67;206.39;19.11;26.08;0.00;71.14;0.00
5048 Fosnes (2018-2019);2019;0.28;0.17;0.40;0.12;0.01;0.01;0.01;1.94;0.00;0.06;0.06;10.80;207.71;206.40;19.11;26.08;0.00;71.07;0.00
5048 Fosnes (2018-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5049 Flatanger;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5049 Flatanger;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5049 Flatanger;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5049 Flatanger;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5049 Flatanger;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5049 Flatanger;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5049 Flatanger;2018;0.46;0.64;0.41;0.24;0.02;0.01;0.02;2.14;0.00;0.09;0.03;10.17;162.64;216.31;18.81;20.32;0.00;26.30;0.00
5049 Flatanger;2019;0.46;0.65;0.40;0.25;0.02;0.01;0.02;2.30;0.01;0.09;0.03;10.16;162.47;216.28;18.80;20.31;0.00;26.34;0.00
5049 Flatanger;2020;0.47;0.68;0.40;0.25;0.02;0.01;0.02;2.34;0.01;0.08;0.03;10.15;162.45;216.23;18.79;20.30;0.00;26.34;0.00
5050 Vikna (2018-2019);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5050 Vikna (2018-2019);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5050 Vikna (2018-2019);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5050 Vikna (2018-2019);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5050 Vikna (2018-2019);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5050 Vikna (2018-2019);2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5050 Vikna (2018-2019);2018;1.29;0.55;0.61;0.43;0.08;0.01;0.04;3.05;0.00;0.10;0.17;18.93;46.84;204.23;21.47;12.13;0.00;7.98;0.00
5050 Vikna (2018-2019);2019;1.32;0.56;0.62;0.43;0.08;0.01;0.04;3.07;0.00;0.10;0.13;18.94;46.84;204.46;21.46;12.15;0.00;7.99;0.00
5050 Vikna (2018-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5051 Nærøy (2018-2019);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5051 Nærøy (2018-2019);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5051 Nærøy (2018-2019);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5051 Nærøy (2018-2019);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5051 Nærøy (2018-2019);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5051 Nærøy (2018-2019);2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5051 Nærøy (2018-2019);2018;1.90;0.97;1.91;0.87;0.10;0.03;0.08;6.54;0.01;0.31;0.18;41.91;510.10;360.64;50.55;36.83;0.00;56.13;0.00
5051 Nærøy (2018-2019);2019;1.92;0.97;1.89;0.84;0.10;0.03;0.08;6.54;0.01;0.31;0.19;41.96;509.96;360.67;50.53;36.83;0.00;55.01;0.00
5051 Nærøy (2018-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5052 Leka;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5052 Leka;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5052 Leka;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5052 Leka;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5052 Leka;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5052 Leka;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5052 Leka;2018;0.22;0.14;0.34;0.11;0.02;0.00;0.01;1.04;0.00;0.04;0.06;10.38;22.93;61.17;2.35;9.14;0.00;2.07;0.00
5052 Leka;2019;0.21;0.14;0.33;0.11;0.02;0.00;0.01;1.04;0.00;0.04;0.06;10.38;22.92;61.17;2.35;9.14;0.00;2.37;0.00
5052 Leka;2020;0.21;0.14;0.33;0.12;0.02;0.00;0.01;1.02;0.00;0.04;0.06;10.38;22.89;61.22;2.35;9.14;0.00;2.37;0.00
5053 Inderøy;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5053 Inderøy;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5053 Inderøy;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5053 Inderøy;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5053 Inderøy;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5053 Inderøy;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5053 Inderøy;2018;2.52;0.83;2.46;0.48;0.09;0.04;0.06;6.02;0.00;0.31;0.17;65.07;243.41;5.70;23.31;0.28;0.00;14.91;0.00
5053 Inderøy;2019;2.54;0.84;2.48;0.49;0.08;0.04;0.07;6.01;0.00;0.31;0.17;65.16;243.28;5.69;23.32;0.28;0.00;14.91;0.00
5053 Inderøy;2020;2.49;0.79;2.37;0.48;0.09;0.04;0.07;5.91;0.00;0.31;0.47;65.85;242.19;6.13;23.29;0.27;0.00;14.93;0.00
5054 Indre Fosen;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5054 Indre Fosen;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5054 Indre Fosen;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5054 Indre Fosen;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5054 Indre Fosen;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5054 Indre Fosen;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5054 Indre Fosen;2018;3.54;1.90;3.71;1.03;0.12;0.06;0.10;9.91;0.08;0.50;0.36;82.05;497.21;250.70;122.25;11.37;0.00;60.88;0.00
5054 Indre Fosen;2019;3.58;1.90;3.71;1.02;0.12;0.06;0.09;9.92;0.07;0.50;0.36;82.06;497.00;250.72;122.20;11.34;0.00;66.91;0.00
5054 Indre Fosen;2020;3.63;1.94;3.88;1.43;0.10;0.07;0.10;10.09;0.08;0.55;0.37;84.58;522.58;261.53;124.86;11.44;0.00;68.52;0.00
5055 Heim;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5055 Heim;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5055 Heim;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5055 Heim;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5055 Heim;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5055 Heim;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5055 Heim;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5055 Heim;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5055 Heim;2020;1.96;1.98;2.09;1.10;0.08;0.04;0.07;6.92;0.05;0.30;0.59;40.14;492.44;348.48;75.96;5.64;0.00;46.70;0.00
5056 Hitra;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5056 Hitra;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5056 Hitra;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5056 Hitra;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5056 Hitra;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5056 Hitra;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5056 Hitra;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5056 Hitra;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5056 Hitra;2020;2.36;2.07;0.82;0.95;0.07;0.03;0.06;6.39;0.03;0.30;0.68;23.67;219.04;329.33;113.55;13.27;0.00;39.83;0.00
5057 Ørland;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5057 Ørland;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5057 Ørland;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5057 Ørland;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5057 Ørland;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5057 Ørland;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5057 Ørland;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5057 Ørland;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5057 Ørland;2020;3.67;1.23;2.51;1.05;0.15;0.05;0.12;11.44;0.46;0.59;1.20;76.06;162.88;136.14;23.14;7.45;0.00;28.93;0.00
5058 Åfjord;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5058 Åfjord;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5058 Åfjord;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5058 Åfjord;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5058 Åfjord;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5058 Åfjord;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5058 Åfjord;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5058 Åfjord;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5058 Åfjord;2020;1.57;1.77;1.68;0.65;0.06;0.03;0.05;7.36;0.01;0.23;0.52;41.77;386.41;687.78;104.64;13.25;0.00;81.49;0.00
5059 Orkland;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5059 Orkland;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5059 Orkland;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5059 Orkland;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5059 Orkland;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5059 Orkland;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5059 Orkland;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5059 Orkland;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5059 Orkland;2020;5.70;4.32;4.65;3.42;0.23;0.11;0.19;15.56;0.01;1.04;1.51;109.52;972.70;435.89;240.07;15.90;0.00;95.25;0.00
5060 Nærøysund;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5060 Nærøysund;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5060 Nærøysund;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5060 Nærøysund;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5060 Nærøysund;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5060 Nærøysund;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5060 Nærøysund;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5060 Nærøysund;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5060 Nærøysund;2020;3.24;1.46;2.45;1.46;0.15;0.04;0.12;9.62;0.01;0.45;0.31;60.23;530.24;555.18;71.27;48.10;0.00;61.63;0.00
5061 Rindal;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5061 Rindal;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5061 Rindal;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5061 Rindal;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5061 Rindal;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5061 Rindal;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5061 Rindal;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5061 Rindal;2019;0.64;0.96;1.16;0.26;0.04;0.02;0.02;2.81;0.00;0.15;0.05;26.99;215.29;275.54;68.79;17.25;0.38;21.60;0.00
5061 Rindal;2020;0.65;0.96;1.16;0.27;0.03;0.02;0.02;2.80;0.00;0.15;0.05;26.98;215.28;275.54;68.80;17.25;0.38;21.60;0.00
1601 Trondheim (-2017);2011;24.21;0.95;2.64;7.04;1.52;0.59;0.28;17.05;0.17;4.23;2.15;65.43;163.42;12.80;17.70;0.47;0.00;20.47;0.00
1601 Trondheim (-2017);2013;24.66;0.96;2.55;6.93;1.57;0.60;0.29;17.57;0.19;3.88;2.16;65.07;163.32;12.81;17.63;0.47;0.00;20.47;0.00
1601 Trondheim (-2017);2014;24.72;0.96;2.57;7.17;1.56;0.59;0.29;17.64;0.19;3.89;2.05;64.99;163.26;12.72;17.61;0.48;0.00;20.45;0.00
1601 Trondheim (-2017);2015;25.29;0.92;2.62;7.39;1.70;0.62;0.32;17.44;0.23;4.03;2.96;63.67;163.46;12.15;17.48;0.45;0.00;20.41;0.00
1601 Trondheim (-2017);2016;25.55;0.91;2.64;7.43;1.74;0.62;0.34;16.93;0.23;4.11;2.93;63.57;163.66;12.18;17.46;0.45;0.00;20.42;0.00
1601 Trondheim (-2017);2017;25.54;0.90;2.65;7.43;1.69;0.62;0.33;16.92;0.23;4.17;2.89;63.47;163.58;12.41;17.45;0.45;0.00;20.43;0.00
1601 Trondheim (-2017);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1601 Trondheim (-2017);2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1601 Trondheim (-2017);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1612 Hemne (-2017);2011;1.37;1.19;1.01;0.79;0.05;0.01;0.04;3.98;0.03;0.22;0.13;22.29;309.54;240.89;48.53;3.52;0.00;36.01;0.00
1612 Hemne (-2017);2013;1.32;1.25;1.10;0.77;0.04;0.02;0.05;4.04;0.03;0.23;0.13;22.35;309.36;240.89;48.52;3.52;0.00;36.01;0.00
1612 Hemne (-2017);2014;1.33;1.27;1.11;0.75;0.04;0.02;0.05;4.04;0.03;0.21;0.15;22.34;309.34;240.91;48.52;3.51;0.00;35.98;0.00
1612 Hemne (-2017);2015;1.34;1.28;1.11;0.77;0.04;0.02;0.05;4.03;0.03;0.21;0.13;22.34;309.32;240.90;48.52;3.51;0.00;36.01;0.00
1612 Hemne (-2017);2016;1.34;1.29;1.06;0.78;0.04;0.02;0.05;3.98;0.03;0.19;0.15;22.34;309.41;240.96;48.54;3.52;0.00;36.20;0.00
1612 Hemne (-2017);2017;1.33;1.24;1.10;0.77;0.04;0.02;0.06;3.93;0.03;0.18;0.35;22.45;310.58;240.98;47.01;3.50;0.00;36.32;0.00
1612 Hemne (-2017);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1612 Hemne (-2017);2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
