År;Kommune;Arbeiderpartiet;Fremskrittspartiet;Høyre;Kristelig Folkeparti;Senterpartiet;Sosialistisk Venstreparti;Venstre;Miljøpartiet de Grønne;Rødt;Andre lister
2011;K-5434 Måsøy;185;29;126;1;75;21;5;1;4;0
2011;K-5435 Nordkapp;547;115;276;15;37;217;24;3;10;5
2011;K-5436 Porsanger - Porsángu - Porsanki ;740;259;489;37;99;74;32;5;15;7
2011;K-5437 Kárásjohka - Karasjok;376;40;96;54;122;19;111;3;8;4
2011;K-5438 Lebesby;199;56;64;15;22;40;5;2;7;10
2011;K-5439 Gamvik;243;42;56;6;7;33;8;3;3;1
2011;K-5440 Berlevåg;182;40;118;2;7;15;6;1;5;0
2011;K-5441 Deatnu - Tana;528;94;259;27;171;55;35;5;6;7
2011;K-5442 Unjárga - Nesseby;189;64;61;8;12;38;11;5;7;5
2011;K-5443 Båtsfjord;468;58;280;7;15;20;6;4;5;5
2011;K-5444 Sør-Varanger;1805;356;731;84;285;299;88;22;68;7
2011;K-21-22 Svalbard og Jan Mayen;0;0;0;0;0;0;0;0;0;0
2011;K-23 Kontinentalsokkelen;0;0;0;0;0;0;0;0;0;0
2011;K-Rest Delte kommuner og uoppgitt;8613;3083;4126;914;2292;1037;1262;153;489;159
2015;K-3001 Halden;4445;1005;3528;731;607;327;426;708;216;212
2015;K-3002 Moss;7654;2279;4993;616;430;766;738;1069;690;180
2015;K-3003 Sarpsborg;9663;2678;3531;1211;807;379;354;741;213;462
2015;K-3004 Fredrikstad;13187;3319;5148;1342;827;768;839;1346;352;316
2015;K-3005 Drammen;14059;4620;12998;1373;915;1171;1242;1827;318;408
2015;K-3006 Kongsberg;2925;951;2077;292;1106;316;698;580;141;177
2015;K-3007 Ringerike;4384;1406;2579;298;916;361;454;421;220;115
2015;K-3011 Hvaler;826;450;485;75;84;66;52;143;21;17
2015;K-3012 Aremark;194;28;138;87;193;4;13;29;3;18
2015;K-3013 Marker;597;102;182;217;336;20;33;31;5;21
2015;K-3014 Indre Østfold;4955;1945;4292;1056;1880;367;508;592;141;201
2015;K-3015 Skiptvet;588;133;180;118;247;15;16;34;8;22
2015;K-3016 Rakkestad;901;247;316;381;645;27;97;71;14;47
2015;K-3017 Råde;859;578;820;314;359;38;92;100;20;61
2015;K-3018 Våler (Viken);468;306;429;144;466;50;47;60;30;23
2015;K-3019 Vestby;2431;741;2028;221;345;301;270;491;87;107
2015;K-3020 Nordre Follo;8027;2252;9759;1034;631;1010;1466;1522;350;142
2015;K-3021 Ås;2267;734;1658;281;801;483;541;643;173;75
2015;K-3022 Frogn;1858;726;2719;207;245;265;538;553;83;53
2015;K-3023 Nesodden;2445;633;1899;300;129;887;565;1450;467;76
2015;K-3024 Bærum;11187;4285;24896;1403;663;1677;4927;3590;665;366
2015;K-3025 Asker;9412;3582;17255;1184;769;1143;2799;2810;418;280
2015;K-3026 Aurskog-Høland;2729;1264;859;478;876;177;114;212;42;69
2015;K-3027 Rælingen;3409;693;1302;218;124;188;228;262;67;70
2015;K-3028 Enebakk;1284;796;924;174;498;133;107;159;42;32
2015;K-3029 Lørenskog;6242;1546;4075;442;218;384;497;622;201;130
2015;K-3030 Lillestrøm;12840;3991;8468;1095;1391;995;1278;1365;320;304
2015;K-3031 Nittedal;3503;1265;2665;281;355;305;612;497;168;80
2015;K-3032 Gjerdrum;838;295;720;144;297;37;153;98;23;23
2015;K-3033 Ullensaker;4253;2920;2780;318;645;181;380;401;126;122
2015;K-3034 Nes;3411;1198;1190;283;809;230;397;333;65;74
2015;K-3035 Eidsvoll;3174;1300;1783;429;821;333;257;404;92;90
2015;K-3036 Nannestad;1420;754;879;189;363;79;257;211;28;53
2015;K-3037 Hurdal;293;128;99;93;112;38;115;92;6;9
2015;K-3038 Hole;757;264;1031;129;223;87;146;143;36;13
2015;K-3039 Flå;147;52;51;13;89;4;13;10;4;6
2015;K-3040 Nesbyen;452;78;282;62;250;33;28;44;9;14
2015;K-3041 Gol;546;163;423;76;317;55;125;78;7;13
2015;K-3042 Hemsedal;189;57;221;106;228;38;38;39;6;11
2015;K-3043 Ål;543;123;341;127;429;37;291;77;15;32
2015;K-3044 Hol;604;127;440;80;227;21;81;57;16;22
2015;K-3045 Sigdal;331;138;260;16;613;17;121;21;9;4
2015;K-3046 Krødsherad;358;64;154;11;231;13;29;25;4;7
2015;K-3047 Modum;2243;795;886;182;759;119;140;206;37;38
2015;K-3048 Øvre Eiker;2241;745;2107;217;734;200;131;253;59;89
2015;K-3049 Lier;3396;1099;3964;344;628;294;540;458;91;79
2015;K-3050 Flesberg;236;212;256;16;368;15;31;30;8;12
2015;K-3051 Rollag;236;36;67;20;231;9;10;18;5;10
2015;K-3052 Nore og Uvdal;249;99;139;28;375;22;7;15;10;10
2015;K-3053 Jevnaker;1283;313;528;38;251;210;47;143;32;24
2015;K-3054 Lunner;1534;384;875;135;402;129;128;219;88;37
2015;K-0301 Oslo;102431;19311;101882;7827;1926;17445;21986;26096;16174;3812
2015;K-3401 Kongsvinger;3318;717;1193;167;421;227;209;229;56;10
2015;K-3403 Hamar;6120;651;2375;572;811;655;994;840;176;35
2015;K-3405 Lillehammer;5048;611;1921;355;1061;522;718;846;258;73
2015;K-3407 Gjøvik;5129;595;2292;506;1304;366;522;388;325;73
2015;K-3411 Ringsaker;6456;853;1630;395;1889;388;466;541;90;28
2015;K-3412 Løten;1543;186;261;73;749;107;93;142;22;17
2015;K-3413 Stange;4125;643;851;473;1391;299;396;501;81;61
2015;K-3414 Nord-Odal;1212;131;213;45;280;85;39;57;22;4
2015;K-3415 Sør-Odal;1577;222;584;30;309;128;48;135;31;5
2015;K-3416 Eidskog;1170;220;308;60;389;55;61;62;14;11
2015;K-3417 Grue;945;165;245;22;373;57;45;42;23;9
2015;K-3418 Åsnes;1303;314;269;57;440;86;136;54;23;8
2015;K-3419 Våler (Innlandet);644;122;169;24;204;62;110;46;9;2
2015;K-3420 Elverum;4001;655;1799;122;859;347;230;284;75;10
2015;K-3421 Trysil;1322;183;521;85;723;95;67;68;8;8
2015;K-3422 Åmot;550;145;196;23;501;87;22;61;23;2
2015;K-3423 Stor-Elvdal;578;78;107;11;204;51;69;44;15;1
2015;K-3424 Rendalen;403;31;63;9;350;58;11;19;9;0
2015;K-3425 Engerdal;267;53;47;5;276;12;17;19;2;1
2015;K-3426 Tolga;160;11;30;5;368;140;36;32;14;3
2015;K-3427 Tynset;644;73;129;63;882;186;56;102;15;2
2015;K-3428 Alvdal;403;28;63;46;372;28;68;24;5;1
2015;K-3429 Folldal;358;17;29;12;293;30;12;24;73;0
2015;K-3430 Os;224;9;34;33;533;74;5;25;10;0
2015;K-3431 Dovre;410;47;103;26;488;16;21;21;5;5
2015;K-3432 Lesja;275;25;74;17;442;13;24;20;4;3
2015;K-3433 Skjåk;281;25;28;6;522;22;7;25;12;8
2015;K-3434 Lom;241;37;59;17;415;35;16;39;6;10
2015;K-3435 Vågå;670;64;98;11;674;73;13;46;27;10
2015;K-3436 Nord-Fron;1197;95;240;54;652;37;29;48;7;13
2015;K-3437 Sel;1337;113;206;36;432;68;19;90;25;19
2015;K-3438 Sør-Fron;630;72;88;11;455;16;27;27;5;5
2015;K-3439 Ringebu;803;81;122;30;527;36;85;48;11;12
2015;K-3440 Øyer;910;66;250;84;536;76;55;63;21;6
2015;K-3441 Gausdal;1118;134;134;43;745;46;73;117;20;13
2015;K-3442 Østre Toten;2626;435;858;222;1002;111;265;255;122;36
2015;K-3443 Vestre Toten;2165;540;928;172;697;157;206;158;160;57
2015;K-3446 Gran;2350;667;1112;122;994;147;186;258;84;52
2015;K-3447 Søndre Land;1055;148;260;44;301;92;89;99;44;14
2015;K-3448 Nordre Land;1219;120;296;61;847;125;50;62;28;20
2015;K-3449 Sør-Aurdal;402;109;146;45;577;13;23;18;9;8
2015;K-3450 Etnedal;205;35;38;20;172;13;31;17;3;3
2015;K-3451 Nord-Aurdal;1060;366;283;88;433;61;194;77;13;14
2015;K-3452 Vestre Slidre;261;91;51;23;329;13;165;40;13;5
2015;K-3453 Øystre Slidre;489;90;158;28;400;31;68;50;13;8
2015;K-3454 Vang;182;36;37;14;362;16;24;45;4;4
2015;K-3801 Horten;4407;1105;3300;343;369;412;576;659;337;95
2015;K-3802 Holmestrand;3305;1170;2821;348;821;275;448;436;96;97
2015;K-3803 Tønsberg;7224;2709;6257;1329;1256;807;1000;1248;266;284
2015;K-3804 Sandefjord;7292;2856;9629;1429;1139;778;1213;1117;230;336
2015;K-3805 Larvik;6937;3143;4422;1267;935;479;678;940;230;205
2015;K-3806 Porsgrunn;6293;1721;3250;785;549;523;571;692;381;129
2015;K-3807 Skien;8442;3345;4118;1778;1318;903;764;849;339;222
2015;K-3808 Notodden;2442;292;844;399;529;162;164;163;163;73
2015;K-3811 Færder;3847;1673;3889;480;178;391;724;950;196;120
2015;K-3812 Siljan;388;102;130;64;281;49;13;37;18;17
2015;K-3813 Bamble;2359;1348;934;411;413;119;139;163;188;44
2015;K-3814 Kragerø;1859;520;717;280;242;130;170;231;392;46
2015;K-3815 Drangedal;661;124;144;146;398;64;72;45;15;16
2015;K-3816 Nome;1169;347;317;156;638;86;79;81;23;29
2015;K-3817 Midt-Telemark;1200;402;443;271;752;151;495;272;48;26
2015;K-3818 Tinn;650;97;434;48;1042;208;44;89;19;7
2015;K-3819 Hjartdal;393;33;55;59;255;5;8;20;8;3
2015;K-3820 Seljord;360;97;257;71;343;29;40;61;15;19
2015;K-3821 Kviteseid;326;56;104;138;298;23;45;55;11;3
2015;K-3822 Nissedal;243;68;58;117;183;8;3;21;2;6
2015;K-3823 Fyresdal;242;33;38;19;189;6;7;29;4;3
2015;K-3824 Tokke;416;57;55;54;504;23;10;30;8;5
2015;K-3825 Vinje;438;96;144;52;584;127;40;72;16;3
2015;K-4201 Risør;1082;228;550;365;117;51;260;121;90;34
2015;K-4202 Grimstad;2204;1305;1973;1531;420;222;584;312;63;213
2015;K-4203 Arendal;6580;2566;3445;1470;621;722;782;659;235;265
2015;K-4204 Kristiansand;12163;3945;10855;6788;1079;1315;1926;2259;622;2048
2015;K-4205 Lindesnes;2272;1468;2312;1420;516;201;409;284;63;225
2015;K-4206 Farsund;890;785;704;660;207;111;287;78;39;92
2015;K-4207 Flekkefjord;774;955;562;590;422;103;203;79;30;145
2015;K-4211 Gjerstad;369;82;228;90;201;14;29;15;12;17
2015;K-4212 Vegårshei;333;74;118;221;173;5;10;12;6;7
2015;K-4213 Tvedestrand;775;242;557;212;283;60;170;121;28;32
2015;K-4214 Froland;660;347;168;452;290;36;61;35;12;61
2015;K-4215 Lillesand;1065;340;1514;475;143;141;368;175;48;63
2015;K-4216 Birkenes;460;200;494;386;252;40;65;41;9;40
2015;K-4217 Åmli;484;60;62;70;131;16;7;9;9;3
2015;K-4218 Iveland;95;61;62;179;109;7;29;10;14;19
2015;K-4219 Evje og Hornnes;425;114;191;314;165;19;37;41;6;33
2015;K-4220 Bygland;129;49;56;54;234;6;15;11;3;17
2015;K-4221 Valle;206;35;70;25;167;8;16;15;4;17
2015;K-4222 Bykle;134;24;76;28;58;13;19;15;4;12
2015;K-4223 Vennesla;1519;610;702;1494;468;72;116;122;29;265
2015;K-4224 Åseral;87;25;87;86;126;5;2;10;1;6
2015;K-4225 Lyngdal;571;437;1203;1052;433;77;119;94;15;140
2015;K-4226 Hægebostad;69;99;121;208;209;2;5;13;0;53
2015;K-4227 Kvinesdal;792;427;361;446;303;20;35;69;17;70
2015;K-4228 Sirdal;154;60;139;142;230;10;30;27;3;9
2015;K-1101 Eigersund;1598;876;1171;1063;423;131;175;147;25;76
2015;K-1103 Stavanger;16733;7666;17552;3980;1976;2494;4151;3219;671;583
2015;K-1106 Haugesund;5567;1948;3419;769;302;417;560;566;85;178
2015;K-1108 Sandnes;9027;6559;5913;3073;1487;766;1001;967;213;375
2015;K-1111 Sokndal;443;185;178;279;104;11;65;31;5;34
2015;K-1112 Lund;417;254;194;255;167;14;72;37;7;31
2015;K-1114 Bjerkreim;183;132;208;330;400;8;37;18;5;17
2015;K-1119 Hå;1186;1193;1660;1800;1097;130;80;147;22;199
2015;K-1120 Klepp;1423;1506;2004;1112;856;97;212;239;26;113
2015;K-1121 Time;1753;1009;2098;1227;935;214;304;320;30;107
2015;K-1122 Gjesdal;1425;759;763;892;487;104;95;119;13;65
2015;K-1124 Sola;2136;1913;3758;950;528;158;432;319;43;91
2015;K-1127 Randaberg;1367;646;1171;722;345;61;167;143;29;50
2015;K-1130 Strand;1162;626;1148;919;323;114;160;145;24;129
2015;K-1133 Hjelmeland;220;53;259;219;394;33;27;35;5;11
2015;K-1134 Suldal;284;78;166;212;833;75;88;58;9;16
2015;K-1135 Sauda;1010;143;295;114;444;53;57;54;14;10
2015;K-1144 Kvitsøy;65;34;49;77;18;5;6;6;3;5
2015;K-1145 Bokn;70;30;101;31;147;6;3;7;3;3
2015;K-1146 Tysvær;1473;585;851;554;559;63;141;118;14;78
2015;K-1149 Karmøy;5262;3269;3090;2387;675;339;434;343;78;410
2015;K-1151 Utsira;68;8;12;4;17;1;5;0;1;2
2015;K-1160 Vindafjord;518;547;360;391;1333;105;116;47;10;34
2015;K-4601 Bergen;45987;11944;28343;7065;3185;7842;6445;7922;2538;2032
2015;K-4602 Kinn;3436;650;1219;312;702;180;597;249;213;95
2015;K-4611 Etne;429;242;206;175;427;25;50;54;5;23
2015;K-4612 Sveio;583;332;354;257;266;54;63;73;19;52
2015;K-4613 Bømlo;1088;567;858;836;254;89;820;141;28;179
2015;K-4614 Stord;2824;1094;1224;682;476;556;338;224;58;200
2015;K-4615 Fitjar;246;189;344;224;133;24;25;26;5;31
2015;K-4616 Tysnes;289;202;235;87;191;25;32;50;12;14
2015;K-4617 Kvinnherad;1124;496;978;228;1381;114;133;229;63;121
2015;K-4618 Ullensvang;1801;309;771;207;947;163;301;182;258;68
2015;K-4619 Eidfjord;138;31;81;10;113;10;11;26;3;10
2015;K-4620 Ulvik;131;21;71;21;148;39;97;30;10;6
2015;K-4621 Voss;2158;422;897;302;1626;328;411;374;119;57
2015;K-4622 Kvam;814;417;499;408;941;93;114;272;30;75
2015;K-4623 Samnanger;334;196;114;96;139;11;11;105;6;19
2015;K-4624 Bjørnafjorden;2470;3062;1683;648;755;247;488;622;59;192
2015;K-4625 Austevoll;409;727;651;160;78;21;30;61;9;33
2015;K-4626 Øygarden;4213;2459;3544;1507;422;474;415;447;90;328
2015;K-4627 Askøy;3831;1567;3284;615;168;463;521;528;177;413
2015;K-4628 Vaksdal;756;150;215;173;238;137;25;81;11;31
2015;K-4629 Modalen;37;14;14;13;52;6;2;15;2;1
2015;K-4630 Osterøy;950;738;529;377;304;80;93;364;31;67
2015;K-4631 Alver;2908;1661;1984;1975;1688;296;424;514;110;261
2015;K-4632 Austrheim;459;122;270;137;82;14;62;39;4;11
2015;K-4633 Fedje;77;35;67;64;4;8;4;6;5;21
2015;K-4634 Masfjorden;225;101;166;98;153;20;39;25;2;10
2015;K-4635 Gulen;158;41;209;268;352;15;50;20;4;5
2015;K-4636 Solund;49;12;141;14;107;11;2;16;4;2
2015;K-4637 Hyllestad;138;24;80;37;256;6;13;12;5;8
2015;K-4638 Høyanger;845;61;120;63;558;38;40;57;98;14
2015;K-4639 Vik;283;23;134;53;561;39;52;29;2;11
2015;K-4640 Sogndal;1512;321;621;303;1811;263;252;200;55;20
2015;K-4641 Aurland;183;33;233;11;221;21;41;87;3;3
2015;K-4642 Lærdal;330;28;113;6;389;38;80;34;17;0
2015;K-4643 Årdal;1527;89;138;15;684;32;56;60;17;12
2015;K-4644 Luster;790;110;165;148;1103;53;56;76;13;23
2015;K-4645 Askvoll;270;61;249;117;476;44;197;23;5;26
2015;K-4646 Fjaler;302;25;90;42;571;52;180;59;14;19
2015;K-4647 Sunnfjord;2071;272;1097;603;3946;579;496;360;116;95
2015;K-4648 Bremanger;606;86;214;117;363;50;114;50;12;14
2015;K-4649 Stad;515;375;462;283;1530;114;607;88;29;47
2015;K-4650 Gloppen;294;48;141;462;1646;95;113;99;16;27
2015;K-4651 Stryn;313;132;834;311;1077;38;112;72;19;28
2015;K-1505 Kristiansund;1856;567;302;164;746;156;483;246;125;5641
2015;K-1506 Molde;3146;1344;4391;961;1041;614;751;531;72;241
2015;K-1507 Ålesund;6563;3840;5133;2205;1190;494;1152;722;130;836
2015;K-1511 Vanylven;470;250;135;130;132;11;104;22;2;188
2015;K-1514 Sande;185;138;320;45;108;10;26;10;2;152
2015;K-1515 Herøy (Møre og Romsdal);597;364;794;311;77;27;90;43;4;683
2015;K-1516 Ulstein;579;571;685;344;160;72;387;55;8;123
2015;K-1517 Hareid;314;404;413;131;88;49;412;32;14;75
2015;K-1520 Ørsta;898;577;632;418;699;126;184;135;17;104
2015;K-1525 Stranda;314;662;242;145;509;29;57;31;2;40
2015;K-1528 Sykkylven;760;790;573;232;274;88;106;58;5;100
2015;K-1531 Sula;712;759;549;399;79;48;125;91;2;153
2015;K-1532 Giske;493;410;482;893;150;25;241;70;13;123
2015;K-1535 Vestnes;458;425;511;164;637;90;163;52;10;72
2015;K-1539 Rauma;707;338;741;196;583;306;93;71;11;49
2015;K-1547 Aukra;379;136;331;142;87;42;49;32;1;37
2015;K-1554 Averøy;603;301;147;195;223;40;260;45;15;640
2015;K-1557 Gjemnes;300;89;119;96;227;28;35;26;0;228
2015;K-1560 Tingvoll;286;78;73;77;421;16;35;54;8;348
2015;K-1563 Sunndal;1749;318;160;90;386;127;84;52;24;145
2015;K-1566 Surnadal;1040;126;163;76;730;29;26;56;4;169
2015;K-1573 Smøla;329;35;43;16;113;15;290;6;0;213
2015;K-1576 Aure;270;87;62;66;402;5;273;30;2;367
2015;K-1577 Volda;896;544;542;740;634;267;263;223;29;119
2015;K-1578 Fjord;206;83;354;60;249;26;14;25;8;31
2015;K-1579 Hustadvika;1130;527;1133;365;927;108;197;88;10;165
2015;K-5001 Trondheim;35301;5576;17520;2726;2749;5385;4448;6304;2036;808
2015;K-5006 Steinkjer;4121;631;816;226;3442;376;368;355;87;20
2015;K-5007 Namsos;2301;455;630;318;1064;744;250;172;61;21
2015;K-5014 Frøya;725;189;196;37;74;46;181;50;15;10
2015;K-5020 Osen;151;36;34;18;102;11;16;17;4;2
2015;K-5021 Oppdal;870;129;406;181;563;60;266;88;14;27
2015;K-5022 Rennebu;354;40;102;171;331;22;33;29;2;9
2015;K-5025 Røros;1113;73;393;22;397;227;90;121;81;9
2015;K-5026 Holtålen;487;32;75;12;281;39;15;14;11;4
2015;K-5027 Midtre Gauldal;1033;160;272;141;738;38;59;50;13;17
2015;K-5028 Melhus;2680;455;1050;430;909;174;142;234;46;80
2015;K-5029 Skaun;1164;273;413;179;739;125;73;112;44;29
2015;K-5031 Malvik;2383;477;1126;152;377;260;308;351;67;29
2015;K-5032 Selbu;740;87;288;33;337;87;27;68;17;8
2015;K-5033 Tydal;137;31;28;3;175;14;13;5;6;0
2015;K-5034 Meråker;324;62;54;12;201;59;115;33;16;4
2015;K-5035 Stjørdal;3971;590;1485;336;1919;316;335;334;162;42
2015;K-5036 Frosta;300;38;220;69;355;33;71;26;13;3
2015;K-5037 Levanger;3698;440;763;590;1640;445;397;311;67;55
2015;K-5038 Verdal;2495;322;503;116;1767;219;131;169;65;32
2015;K-5041 Snåase - Snåsa;356;28;70;10;448;144;31;25;6;1
2015;K-5042 Lierne;238;27;17;24;273;13;33;2;4;2
2015;K-5043 Raarvihke - Røyrvik;103;11;8;15;88;11;11;4;1;6
2015;K-5044 Namsskogan;177;17;14;10;128;39;6;6;2;6
2015;K-5045 Grong;429;55;76;16;376;110;22;38;8;2
2015;K-5046 Høylandet;224;13;19;4;335;11;30;7;0;1
2015;K-5047 Overhalla;660;124;80;20;644;63;39;17;9;2
2015;K-5049 Flatanger;133;60;70;19;122;41;37;9;6;0
2015;K-5052 Leka;75;20;11;1;132;16;14;9;3;1
2015;K-5053 Inderøy;1135;78;274;134;1196;190;103;109;33;12
2015;K-5054 Indre Fosen;1314;305;1055;239;971;155;141;154;41;53
2015;K-5055 Heim;0;0;0;0;0;0;0;0;0;0
2015;K-5056 Hitra;0;0;0;0;0;0;0;0;0;0
2015;K-5057 Ørland;1186;227;1388;98;545;105;84;122;52;31
2015;K-5058 Åfjord;520;174;303;152;417;44;42;51;14;11
2015;K-5059 Orkland;0;0;0;0;0;0;0;0;0;0
2015;K-5060 Nærøysund;1446;314;379;162;877;159;223;60;29;15
2015;K-5061 Rindal;298;28;65;38;334;10;3;23;3;33
2015;K-1804 Bodø;7372;2373;6069;713;739;934;650;776;1530;177
2015;K-1806 Narvik;0;0;0;0;0;0;0;0;0;0
2015;K-1811 Bindal;334;31;107;9;150;38;26;30;7;5
2015;K-1812 Sømna;262;75;47;33;353;27;19;29;37;4
2015;K-1813 Brønnøy;1177;185;441;63;462;119;193;87;85;19
2015;K-1815 Vega;275;35;30;9;116;41;11;23;15;5
2015;K-1816 Vevelstad;72;16;13;8;74;1;9;6;17;1
2015;K-1818 Herøy (Nordland);335;71;52;12;66;19;11;17;19;4
2015;K-1820 Alstahaug;1032;336;322;57;347;96;86;71;351;10
2015;K-1822 Leirfjord;372;113;50;17;177;69;18;23;53;6
2015;K-1824 Vefsn;2031;831;507;118;625;229;175;122;564;44
2015;K-1825 Grane;240;54;25;12;246;6;4;11;10;2
2015;K-1826 Hattfjelldal;226;37;16;10;291;25;2;17;18;3
2015;K-1827 Dønna;207;47;41;10;102;77;3;5;28;6
2015;K-1828 Nesna;228;40;81;29;102;134;21;31;29;5
2015;K-1832 Hemnes;644;149;374;37;280;129;29;71;35;9
2015;K-1833 Rana;4709;761;2610;188;688;742;158;233;291;37
2015;K-1834 Lurøy;334;72;80;30;164;19;82;22;10;3
2015;K-1835 Træna;66;14;7;24;33;14;5;4;3;3
2015;K-1836 Rødøy;128;44;30;49;166;13;28;9;11;14
2015;K-1837 Meløy;911;333;532;198;302;88;45;48;49;36
2015;K-1838 Gildeskål;308;116;127;37;115;34;32;40;19;13
2015;K-1839 Beiarn;200;47;41;9;150;13;2;14;17;4
2015;K-1840 Saltdal;558;309;284;67;309;92;32;49;87;12
2015;K-1841 Fauske - Fuosko;1424;557;611;143;163;354;116;131;504;23
2015;K-1845 Sørfold;403;60;112;17;146;47;11;11;32;5
2015;K-1848 Steigen;288;85;89;34;172;61;64;38;67;6
2015;K-1851 Lødingen;348;287;136;11;77;58;63;45;10;2
2015;K-1853 Evenes;172;49;112;22;101;28;23;19;6;2
2015;K-1856 Røst;97;19;30;6;11;10;13;6;9;3
2015;K-1857 Værøy;59;37;23;22;14;19;4;6;3;9
2015;K-1859 Flakstad;111;32;35;10;158;40;12;41;6;2
2015;K-1860 Vestvågøy;1191;382;892;408;496;293;96;157;76;51
2015;K-1865 Vågan;1035;302;825;56;254;153;353;100;252;14
2015;K-1866 Hadsel;1375;445;302;81;365;132;289;91;109;30
2015;K-1867 Bø;326;173;180;24;177;52;107;35;15;16
2015;K-1868 Øksnes;527;182;204;82;232;101;30;54;34;15
2015;K-1870 Sortland - Suortá;1405;388;1136;84;368;190;113;134;250;26
2015;K-1871 Andøy;893;198;453;61;201;54;64;84;25;19
2015;K-1874 Moskenes;120;35;50;9;41;32;4;14;4;2
2015;K-1875 Hamarøy;0;0;0;0;0;0;0;0;0;0
2015;K-5401 Tromsø;10113;3256;6496;1105;1347;2573;1525;1651;3101;50
2015;K-5402 Harstad;3505;1904;1423;270;756;402;680;313;371;41
2015;K-5403 Alta;2471;1727;828;325;172;568;839;305;61;53
2015;K-5404 Vardø;480;64;53;8;6;29;54;57;13;2
2015;K-5405 Vadsø;1270;77;671;78;57;250;41;108;39;13
2015;K-5406 Hammerfest;2634;244;405;90;69;307;22;124;50;16
2015;K-5411 Kvæfjord;432;179;128;21;204;92;101;40;44;4
2015;K-5412 Tjeldsund;668;227;531;26;132;58;60;50;46;13
2015;K-5413 Ibestad;173;62;99;8;163;9;21;6;11;0
2015;K-5414 Gratangen;189;50;24;12;142;16;3;19;11;3
2015;K-5415 Loabák - Lavangen;172;46;67;19;194;3;2;4;11;0
2015;K-5416 Bardu;510;100;330;21;386;28;73;29;22;2
2015;K-5417 Salangen;338;52;74;28;420;50;5;17;23;1
2015;K-5418 Målselv;933;209;435;43;450;95;376;77;60;5
2015;K-5419 Sørreisa;530;180;180;57;233;50;33;35;20;4
2015;K-5420 Dyrøy;141;142;51;16;159;28;10;11;7;1
2015;K-5421 Senja;1780;871;940;243;828;239;270;122;101;15
2015;K-5422 Balsfjord;827;292;299;137;365;50;26;78;74;11
2015;K-5423 Karlsøy;247;156;66;12;132;45;11;32;39;6
2015;K-5424 Lyngen;317;155;145;256;129;13;18;69;23;3
2015;K-5425 Storfjord - Omasvuotna - Omasvuono;256;119;139;33;108;31;6;50;54;4
2015;K-5426 Gáivuotna - Kåfjord - Kaivuono;257;98;40;119;195;15;6;71;47;3
2015;K-5427 Skjervøy;261;193;75;115;170;97;15;21;23;4
2015;K-5428 Nordreisa;473;479;177;167;205;127;24;70;51;11
2015;K-5429 Kvænangen;151;83;52;16;22;17;0;11;6;1
2015;K-5430 Guovdageaidnu - Kautokeino;280;50;148;64;36;19;732;31;7;25
2015;K-5432 Loppa;165;31;62;6;49;30;11;11;1;1
2015;K-5433 Hasvik;227;23;76;10;47;5;3;12;6;3
2015;K-5434 Måsøy;230;16;71;2;90;12;1;8;2;0
2015;K-5435 Nordkapp;605;43;184;8;16;195;41;21;5;3
2015;K-5436 Porsanger - Porsángu - Porsanki ;848;108;634;37;98;87;31;62;24;9
2015;K-5437 Kárásjohka - Karasjok;592;34;64;51;329;22;89;62;17;4
2015;K-5438 Lebesby;265;64;53;26;29;30;5;49;11;8
2015;K-5439 Gamvik;289;69;41;1;5;66;4;7;5;2
2015;K-5440 Berlevåg;226;12;50;2;13;19;8;10;6;0
2015;K-5441 Deatnu - Tana;560;127;139;22;236;48;39;58;9;19
2015;K-5442 Unjárga - Nesseby;247;29;43;10;37;39;15;19;5;9
2015;K-5443 Båtsfjord;475;48;243;4;9;18;7;15;3;0
2015;K-5444 Sør-Varanger;2048;288;509;63;509;229;67;129;48;28
2015;K-21-22 Svalbard og Jan Mayen;0;0;0;0;0;0;0;0;0;0
2015;K-23 Kontinentalsokkelen;0;0;0;0;0;0;0;0;0;0
2015;K-Rest Delte kommuner og uoppgitt;7955;1742;3577;881;2650;883;877;759;433;298
2019;K-3001 Halden;3172;920;2854;474;2732;593;275;982;678;558
2019;K-3002 Moss;6066;1929;4570;493;2238;1320;864;1599;1340;1082
2019;K-3003 Sarpsborg;7471;2410;2936;878;3699;685;280;1118;917;2459
2019;K-3004 Fredrikstad;11403;3446;5414;1112;3497;1768;479;2491;1533;2586
2019;K-3005 Drammen;11765;4684;12569;1165;4059;2029;922;3153;1143;3708
2019;K-3006 Kongsberg;2857;817;2281;205;3075;554;318;997;268;474
2019;K-3007 Ringerike;3435;1196;2346;222;2699;607;283;663;421;607
2019;K-3011 Hvaler;704;294;414;64;373;115;27;138;81;138
2019;K-3012 Aremark;112;26;85;59;414;10;6;27;9;17
2019;K-3013 Marker;400;64;171;126;609;30;54;39;34;54
2019;K-3014 Indre Østfold;3461;1344;4089;690;5019;585;310;769;484;764
2019;K-3015 Skiptvet;423;120;187;79;540;33;7;49;38;101
2019;K-3016 Rakkestad;677;261;347;241;1363;50;14;101;55;168
2019;K-3017 Råde;562;269;995;226;795;56;55;194;62;228
2019;K-3018 Våler (Viken);398;213;516;97;651;84;20;95;71;114
2019;K-3019 Vestby;2125;602;1982;168;835;423;271;854;263;411
2019;K-3020 Nordre Follo;6660;2163;8782;803;2067;1590;1511;2929;864;1577
