;År;Kommunenr;Kommunenavn;Arbeiderpartiet;Fremskrittspartiet;Høyre;Kristelig Folkeparti;Senterpartiet;Sosialistisk Venstreparti;Venstre;Miljøpartiet de Grønne;Rødt;Andre lister;stemmer totalt;Arbeiderpartiet-prosent;Fremskrittspartiet-prosent;Høyre-prosent;Kristelig Folkeparti-prosent;Senterpartiet-prosent;Sosialistisk Venstreparti-prosent;Venstre-prosent;Miljøpartiet de Grønne-prosent;Rødt-prosent;Andre lister-prosent
2770;2003;5038;Verdal;2256;742;299;180;931;676;180;20;0;1;5285;0.427;0.14;0.057;0.034;0.176;0.128;0.034;0.004;0.0;0.0
2771;2003;5041;Snåase;323;72;53;12;412;122;43;1;0;1;1039;0.311;0.069;0.051;0.012;0.397;0.117;0.041;0.001;0.0;0.001
2772;2003;5042;Lierne;210;44;16;32;267;65;35;0;0;0;669;0.314;0.066;0.024;0.048;0.399;0.097;0.052;0.0;0.0;0.0
2773;2003;5043;Raarvihke;112;19;9;32;72;35;12;2;0;0;293;0.382;0.065;0.031;0.109;0.246;0.119;0.041;0.007;0.0;0.0
2774;2003;5044;Namsskogan;188;38;5;14;61;122;6;1;0;2;437;0.43;0.087;0.011;0.032;0.14;0.279;0.014;0.002;0.0;0.005
2775;2003;5045;Grong;378;77;45;13;467;181;40;2;0;1;1204;0.314;0.064;0.037;0.011;0.388;0.15;0.033;0.002;0.0;0.001
2776;2003;5046;Høylandet;229;30;12;9;294;40;42;0;0;0;656;0.349;0.046;0.018;0.014;0.448;0.061;0.064;0.0;0.0;0.0
2777;2003;5047;Overhalla;470;89;105;34;525;183;75;2;0;4;1487;0.316;0.06;0.071;0.023;0.353;0.123;0.05;0.001;0.0;0.003
2778;2003;5049;Flatanger;128;74;59;24;150;59;76;1;0;0;571;0.224;0.13;0.103;0.042;0.263;0.103;0.133;0.002;0.0;0.0
2779;2003;5052;Leka;69;24;9;3;112;55;6;1;0;0;279;0.247;0.086;0.032;0.011;0.401;0.197;0.022;0.004;0.0;0.0
2780;2003;5053;Inderøy;1083;207;242;169;895;425;134;9;0;0;3164;0.342;0.065;0.076;0.053;0.283;0.134;0.042;0.003;0.0;0.0
2781;2003;5054;Indre;1089;366;339;288;1285;347;105;13;0;9;3841;0.284;0.095;0.088;0.075;0.335;0.09;0.027;0.003;0.0;0.002
2782;2003;5055;Heim;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2783;2003;5056;Hitra;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2784;2003;5057;Ørland;847;417;525;164;1271;308;89;19;0;8;3648;0.232;0.114;0.144;0.045;0.348;0.084;0.024;0.005;0.0;0.002
2785;2003;5058;Åfjord;393;150;258;237;654;149;60;4;0;6;1911;0.206;0.078;0.135;0.124;0.342;0.078;0.031;0.002;0.0;0.003
2786;2003;5059;Orkland;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2787;2003;5060;Nærøysund;950;420;305;218;778;405;365;12;0;2;3455;0.275;0.122;0.088;0.063;0.225;0.117;0.106;0.003;0.0;0.001
2788;2003;5061;Rindal;206;35;64;59;437;24;6;1;0;0;832;0.248;0.042;0.077;0.071;0.525;0.029;0.007;0.001;0.0;0.0
2789;2003;1804;Bodø;4981;2300;2445;694;768;2456;338;78;0;28;14088;0.354;0.163;0.174;0.049;0.055;0.174;0.024;0.006;0.0;0.002
2790;2003;1806;Narvik;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2791;2003;1811;Bindal;307;68;51;41;146;161;51;1;0;0;826;0.372;0.082;0.062;0.05;0.177;0.195;0.062;0.001;0.0;0.0
2792;2003;1812;Sømna;170;72;23;48;263;97;12;3;0;0;688;0.247;0.105;0.033;0.07;0.382;0.141;0.017;0.004;0.0;0.0
